id,symbol,full_name
1730847151625539587,FLIP,Chainflip
1730847151629733890,ZEPH,Zephyr Protocol
1730847151629733892,ULTIMA,Ultima
1730847291425886209,OAS,Oasys
1730847291430080514,CYBER,CyberConnect
1730847291434274817,VRTX,Vertex Protocol
1730847291434274818,POL,POL (ex-MATIC)
1730847291434274819,CLORE,Clore.ai
1730847442831872001,BANANA,Banana Gun
1730847442836066305,WSM,Wall Street Memes
1730847442840260612,BIGTIME,Big Time
1730847612629880835,TOKEN,TokenFi
1730847921913663490,MYRO,Myro
1731965907046334465,FDUSD,First Digital USD
1732681476264366082,MPLX,Metaplex
1732681674768191490,HONEY,Hivemapper
1732682072635674626,TOSHI,Toshi
1732682264843849730,MOG,Mog Coin
1732682468091432961,WNT,Wicrypt
1734026010116374529,JTO,Jito
1734027392131153922,MUSIC,Gala Music
1734027392131153924,HOLD,Holdstation
1736439700283342849,PYTH,Pyth Network
1736440025874579457,COQ,Coq Inu
1736440351436455939,NEON,Neon
1736440720602316804,NODL,Nodle Network
1736441263705964548,AERO,Aerodrome Finance
1736611488521986050,MOBILE,Helium Mobile
1736668121113501698,TAO,Bittensor
1737716559041945601,WIFI,WiFi Map
1738976569143476226,WIF,dogwifhat
1738976569143476227,MUBI,Multibit
1738976729881788417,XPLA,XPLA
1738977815019536386,POPCAT,Popcat
1738978001070473218,GEOD,Geodnet
1739853234366259201,SATS,SATS (Ordinals) 
1739890875493195777,TIA,Celestia
1739912101074771969,RATS,Rats
1742422936259813378,NFP,NFPrompt
1742430748893405186,CETUS,Cetus Protocol
1742792996014940161,1 CAT,Bitcoin Cats
1742831310154964994,SUIP,SuiPad
1742845591492386818,TURBOS,Turbos Finance
1742853440868081666,SPT,SeaPad
1744051651406610434,AITECH,Solidus Ai Tech
1744188158485405698,HORD,Hord
1744623567569575937,DYM,Dymension 
1744933678896062465,XAI,Xai
1744942271809347586,RSC,ResearchCoin
1745767512063549441,AI,Sleepless AI 
1747088812711288834,MANTA,Manta Network
1747510294885113857,VANRY,Vanar Chain
1747836477468991489,ALT,AltLayer
1747877485162422273,ONDO,Ondo Finance
1748212577080598530,XPET,xPet.tech
1749123276715999233,T,Threshold Network
1749123276720193537,NTRN,Neutron
1749124881385406465,BRWL,Blockchain Brawlers
1750354343673405441,SAVM,SatoshiVM
1751660503379623939,TRUMP,MAGA
1751661439556665345,ARTY,Artyfact
1751802697364217857,WEN,Wen
1751808228544634882,JUP,Jupiter
1752569198698504194,DMAIL,Dmail Network
1752922234667081730,DEFI,De.Fi
1753246533051424770,ZETA,ZetaChain
1754002369147985921,PORK,PepeFork
1754198298119782402,PONKE,PONKE
1754198298119782403,SAROS,Saros
1756735244146720770,GTAI,GT-Protocol
1759062185636995073,PIXEL,Pixels
1759270471545012226,COMAI,Commune AI
1759271372196298754,FAR,FARCANA
1759780731976048641,STRK,Starknet
1759793296709197825,MAVIA,Heroes of Mavia
1760500337862664194,SLN,Smart Layer Network
1761806860891340801,NOS,Nosana
1761808053675900929,VARA,Vara Network
1761973848191950850,PORTAL,Portal
1764343566077149185,CHEEL,Cheelee
1764344409631375362,AXGT,AxonDAO Governance Token
1765577481839390722,AEUR,Anchored Coins EUR
1765678665078824962,ACE,Fusionist
1765687513806168066,SPURS,Tottenham Hotspur FC Fan Token
1765980602847666177,GOAL,TopGoal
1765998058958643202,SEAM,Seamless Protocol
1767835460502769669,DUEL,GameGPT
1767857532889153538,AEVO ,Aevo
1768156277778366465,USDE,Ethena USDe
1768979190978920450,BOME,BOOK OF MEME
1769418764532273155,GUI,Gui Inu
1769670913929461762,SLERF,Slerf
1769692084892811266,ETHFI,Ether.fi
1771954314313158657,VIRTUAL,Virtuals Protocol
1771954697869676545,PENG,Peng
1771954697873870849,FLT,Fluence
1771955285789462529,PORT3,Port3 Network
1771956125761753091,NAVX,NAVI Protocol
1774490489867423745,BRETT,Brett
1774490489871618050,MEW,cat in a dogs world
1774490689302384641,BODEN,Jeo Boden
1774665535210733570,DEGEN,Degen
1775026414766739458, HMX,HMX
1775072922459398146,ENA,Ethena
1775364558229946370,W,Wormhole
1777028363309502466,DOGINME,doginme
1777196569135370242,ZEUS,Zeus Network
1777316758162198530,SAGA,Saga
1777356399594782721,TNSR,Tensor
1778018954457600003,FTT,FTX
1778018954461794305,HIGH,Highstreet
1778018954461794307,BNX,BinaryX
1778018954465988609,ROOT,The Root Network
1778316604935589890,FOXY,Foxy
1780522413346078722,PRCL,Parcl
1780825674091413505,MERL,Merlin Chain
1782100776053329922,PCI,Paycoin
1782100776057524225,OMNI,Omni Network
1782102901365886979,FIRE,Matr1x Fire
1782608684893683713,KARRAT,Karrat
1782693686176075777,SAFE,Safe
1783079617622261762,ZKJ,Polyhedra Network
1783385747690835970,METH,Mantle Staked Ether
1784637307905331202,VENOM,Venom
1784637652001837060,APU,Apu Apustaja
1784638006655406081,MFER,mfercoin
1784638557585625090,MUMU,MUMU THE BULL
1784639145295695873,WUF,WUFFI
1784639540063588354,KOKO,KOALA AI
1784784900170006529,RSIC,RSIC•GENESIS•RUNE
1784787196501114881, MSN,Meson Network
1784816572726853634, LOBO,LOBO•THE•WOLF•PUP
1785256507183157250,REZ,Renzo
1787174567783649282,ZENT,Zentry
1787174752609849346,KMNO,Kamino
1787174752609849347,MANEKI,MANEKI
1787175316861177857,TREMP,Doland Tremp
1787175703882190851,SCA,Scallop-Sui
1787744573084880898,ZERO,ZeroLend
1789712435274010625,TAI,TARS Protocol
1789960757201031169,BB,BounceBit
1790582693878906882,NOT,Notcoin
1790602710095839234, SC,Shark Cat
1791378352114581505,LFT,Lifeform
1792248000385077249,SPEC,Spectral
1792248214625931266,DRIFT,Drift Protocol
1792248775697977347,GME,GME
1793564063525720066,MAGA,MAGA Hat
1794351716256927746,SPX,SPX6900
1794351716294676483,BOBO,BOBO
1794353131444457475,MASA,Masa
1794356097274564612,MICHI,michi
1794356097278758916,$BEER,BEER
1794357886434627588,KEYCAT,Keyboard Cat
1794786098776068098,NYAN,Nyan Heroes
1794786493741092865,CTA,Cross The Ages
1795130973828632578,DUKO,Duko
1795656165864849410,LISTA,Lista DAO
1796159666684383234,MON,MON Protocol
1796342198382055427,BENDOG,Ben the Dog
1796405821993340930,ULTI ,Ultiverse
1797321862047027201,APRS,Apeiron
1797861567780175873,UP,Ton UP
1798228706210828289,WHY,WHY
1798553890788818946,TAIKO,Taiko
1798644502087155714,ELIX,Elixir Games
1799858184389349378,PURR,Purr
1800384152216489985,SQD,Subsquid
1800441214342610945,GALAXIS,GALAXIS Token
1800443881328431106,NLK,NuLink
1800466778033967105,HTX,HTX DAO
1800525498285772802,IO,Ionet
1800755647832870913,PBUX,Playbux
1800771587748478978,ESE,Eesee
1800853043820580866,ATH,Aethir
1801172878945374210,PIRATE,Pirate Nation
1802611462445547522,ZK,zkSync
1803106888223248385,BILLY,BILLY
1803731805876736001,ZRO,LayerZero
1805806092657840130,BLAST,Blast
1808542340744957953,KAMA,Kamala Horris
1810182655021236226,SVL,Slash Vision Labs
1811439276334469122,MOCA,Moca Coin
1811499632108982273,AIX,AlienX
1812542902297645057,HFUN,Hypurr Fun
1812888746762915843,CXT,Covalent X Token
1813251175313264642,FIGHT,Fight to MAGA
1813554773528104962,A8,Ancient8
1813815798320025602,UXLINK,UXLINK
1813921702700863490,MIGGLES,Mister Miggles
1814158676758056961,G,Gravity
1815079101834940417,CLOUD,Cloud
1815219453711568898,PIXFI,Pixelverse
1815947612149071873,AVAIL,Avail
1816938500383789057,$TIME,TIME
1817258521068912641,L3,Layer3
1817602447109738497,NEIRO,First Neiro on Ethereum
1817616355237253121,ZKL,zkLink
1818084377945133058,LRDS,BLOCKLORDS
1818324561089482754,NEIRO,Neiro on ETH
1819949343417647106,MAX,Matr1x
1820151835547881473,DEUSD,Elixir deUSD
1820862512046493698,XUSD,StraitsX USD
1825225500085932034,SUNDOG,Sundog
1827505059183415300,DOGE,Department Of Government Efficiency
1827761951323410434,CAT,Simon's Cat
1827939306885296129,DOGS,Dogs
1827961186610143234,ORDER,Orderly Network
1829256579818147841,RFRM,Reform
1829446257832890369,SLF,Self Chain
1830300697365270530,SPARKLET,Upland
1834493974360829953,FB,Fractal Bitcoin
1837096580868018177,CATI,Catizen
1837104424321355777,SERSH,Serenity Shield
1837910175887609858,BBSOL,Bybit Staked SOL
1838195509183598594,TERMINUS,First City in Mars
1838476992481681409,HMSTR,Hamster Kombat
1838481890461184002,WAT,WATCoin
1838496011226013698,MAK ,MetaCene
1838805265871220738, LOGX,LogX Network
1838980666316509185,MOODENG,MOO DENG
1840686570145533954,EIGEN,Eigenlayer
1840737489142894594,UNIO,Unio Coin
1842981814807515138,ALEO,ALEO
1842982253619793921,HIPPO,Sudeng
1842982959412105218,RBTC,RabBitcoin
1842983200307761153,EGP,Eigenpie
1842983694140919809,CHEEMS,Cheems Token
1843514766687686658,DAPP,Pencils Protocol
1843863368987783170,CATS,CATS
1844240771043774466,CARV,CARV
1844754749731069953,SCR,Scroll 
1845506759320096770,GOAT,Goatseus Maximus
1845867395711455233,PUFFER,Puffer Finance
1846068908245213186,DEEP,DeepBook
1848055894946566146,GNON,Numogram
1848056118632992770,DBR,deBridge
1848528721042690049,LUNA,Luna by Virtuals
1850159228742488065,GAME,GAME by Virtuals
1850592880756477955,CROS,Cros
1850593129176715267,AI16Z,ai16z
1850593376107974657,FARTCOIN,Fartcoin
1850594113365954563,ACT,Act I The AI Prophecy
1850594612341329923,SHOGGOTH,Shoggoth
1850807789992808449,GRASS,Grass
1851063010019987457,BAN,Comedian
1851425535844634632,LUCE,LUCE
1853056026800771073,PNUT,Peanut the Squirrel
1853128669520416771,KAIA,Kaia
1853176806654038018,ZEREBRO,zerebro
1853372158904713217,X,X Empire
1853381559995985922,OMNIA,Omnia Protocol
1854427962391760897,CEC,Counterfire Economic Coin
1854504281573117954,SWELL,Swell 
1855595259386089474,CLANKER,tokenbot
1855668204783489028,USDG,Global Dollar
1856136540155760641,DEGENAI,Degen Spartan AI
1856276247182188546,PEAQ,peaq
1856920107781672961,SYRUP,Maple Finance
1857646602661613571,PIPPIN,PIPPIN
1857646602661613574,BULLY,Dolos The Bully
1858202910729129985,KOMA,Koma Inu
1858203837489958913,VVAIFU,Dasha
1858204509207744516,HAT,Top Hat
1858204509207744517,OPUS,Opus
1858391433165864961,URO,Urolithin A
1858410187509661698,RIF,Rifampicin
1858613006181289988,CHILLGUY,Chill Guy
1858712282512105473,USUAL,Usual
1858854457100161026,SCIHUB,sci-hub
1858857111939403777,AIXBT,aixbt by Virtuals
1858857111943598081,SEKOIA,sekoia by Virtuals
1858913307824181249,ORA,ORA Coin
1858975337042104322,ELIZA,Eliza
1858975337042104323,ELIZA,ai16zeliza
1859111581761863682,OL,Open Loot
1859517319720161281,MORPHO,Morpho Token
1859852756567691266,ASI,Sender AI
1859860126002454530,MEMEFI,MEMEFI
1859866658213564418,GODL,RoOLZ
1859940053084229634,REKT,Rekt
1859944257026740225,VADER,VaderAI by Virtuals
1860739559728041986,LUMIA,Lumia
1860739749683875842,AVA,Ava AI
1860968251868680194,ZRC,Zircuit
1861409858904494081,HSK,HashKey Platform Token
1861756026861096962,SUPRA,Supra
1862356822333784066,MAJOR,Major
1862422393394962433,MGT,Moongate
1862702593582522369,HYPE,Hyperliquid
1863202986790703105,ALCH,Alchemist AI
1863276823842607108,BANANA,Banana For Scale
1863277275850166273,NS,SuiNS Token
1863326109204697090,FAI,Freysa AI
1863926334227173378,SKY,Sky
1864538574672318465,XION,XION
1864924092946812930,GOATS,GOATS
1864974256574255105,F,SynFutures
1865074046238674946,FMB,Flappy Moon Bird
1865619184602009602,GRIFFAIN,GRIFFAIN
1865753860629024770,DTEC,Dtec token
1865759634126229506,LSD,Pontem Liquidswap
1865815821240717315,COOKIE,Cookie DAO
1866040301773099010,MOVE,Movement
1866102167759974401,GRIFT,ORBIT
1866159911129018369,CULT,Milady Cult Coin
1866389493490094082,LIQUIDIUM (RUNES),LIQUIDIUM•TOKEN
1866396334390595585,ME,Magic Eden
1866467298297737218,BNKR,BankrCoin
1866510039125602306,EGO,Paysenger EGO
1866516020756754434,MC,Magic Crystal
1867370404447481858,ARC,AI Rig Complex
1867466368641101825,MOZ,Lumoz
1868349744239951873,BLUE,Bluefin
1868351894437314561,MAX,MAX
1868595966264143874,VANA,Vana
1869009874973466625,PENGU,Pudgy Penguins
1869060358092439553,ISLAND,ISLAND
1869724590608113665,FUEL,Fuel Network
1870011734471892993,MONKY,Wise Monkey
1870209037954605060,UFD,Unicorn Fart Dust
1870686144783577090,EARNM,Earnm
1870697274260930562,REX,REVOX
1870704900003598338,STREAM,Streamflow
1870827058016825345,MNRY,Moonray
1871175311188377601,SWARMS,swarms
1871600836616355842,MAG7.SSI,MAG7.ssi
1871736420051681281,RLUSD,Ripple USD
1871852257044144129,MRSOON,Ton Station
1872262522990694401,SPORE,SPORE
1872264991632199682,USSI,USSI
1872264991632199683,DEFI.SSI,DEFI.ssi
1872264991632199684,MEME.SSI,MEME.ssi
1872460803817541634,NEUR,neur.sh
1874439441053454337,FLOCK,FLOCK
1874654269253750785, SONIC,Sonic SVM
1875074716886360066,BIO,Bio Protocol
1875722664694788097,S,Sonic
1876447469248737282,BGSC,BugsCoin
1876447469252931586,LAVA,Lava Network
1876809892111609858,AB,AB
1877154868304756738,BUZZ,Hive AI
1877172250251313154,XTER,Xterio
1879713036812238850,TREAT,Shiba Inu Treat
1879826558650621953,DUCK,Duckchain
1879936101113401346,GPS,GoPlus Security
1880073477475274753,CLAY,Clayton
1880073477479469057,B3TR,VeBetterDAO
1880219500419756033,SOLV ,Solv Protocol
1880476955350953985,TRUMP,OFFICIAL TRUMP
1881141676928430081,MELANIA,Melania Meme
1881284387083984898,OBT,Orbiter Finance
1881520910251356162,NC,Nodecoin
1881683434246475778,PLUME,Plume
1882017700757737474,D,Dar Open Network
1882245663131631617,J,Jambo
1882354756497571841,ANIME ,Animecoin
1882368619935268865,SOSO,SoSoValue
1882530500887379971,VINE,Vine Coin
1884237493023223810,VVV,Venice Token
1884966887407108097,JELLYJELLY,jelly-my-jelly
1887008837389717506,PINEYE,PinEye
1887357062736928769,BERA,Berachain
1888547368123043842,TST,Test
1888614629689069570,JAILSTOOL,Stool Prisondente
1888912918965739521,ANLOG,Analog
1889105776992088066,B3,B3
1889196796889632769,LAYER,Solayer
1889680986945060866,G7,Game7
1889855817343635457,AVL,Avalon
1889954147552653313,DIAM,Diamante
1889970037468008450,IP,Story
1890205075991891970,SHELL,MyShell
1890297450295164930,HEI,Heima
1890331257695399937,BROCCOLI,CZ'S Dog
1892093148513906689,PI,Pi Network
1892392528282587138,SIREN,Siren
1892456115755622401,KAITO,KAITO
1894688930519998465,RED,RedStone
1894725562350972930,ZOO,Zoo
1897118136814546945,USDTB,USDtb
1897538013927522306,ELX,Elixir
1897649200791359490,ROAM,ROAM
1897828337441517570,PUNDIAI,Pundi AI
1897875820329955330,MINT,Mint Blockchain
1899390748897779713,BMT,Bubblemaps
1900094365324226561,EPIC,Epic Chain
1900139167833100289,OIK,Space Nation Oikos
1900365095551053826,KTA,Keeta
1901498533348605954,MUBARAK,Mubarak
1901814635500089346,TUT,Tutorial
1902677782537277442,BR,Bedrock Token
1902985926143107073,FORM,Four
1903022360901681153,NIL,Nillion
1904407182231552001,PARTI,Particle Network
1904713706732728322,AO,ao Computer
1904823911997644802,AMI,Amnis Finance
1905132016915943425,WAL,Walrus
1905253754969227265,KILO,KiloEx
1905511578430758914,CORN,Corn
1906596216358244354,GUN ,Gunz
1906617952519839746,IMT,Immortal Token
1907239743891922945,PUMPBTC,PumpBTC
1907274150459949057,BAI,bAI Fund
1907612904298737665,RFC,Retard Finder Coin
1907638904106323969,STO,StakeStone
1907670301877157889,EDGE,Definitive
1909889320943419393,PROMPT,Wayfinder
1909892439211311106,KERNEL,KernelDAO
1910149570150617089,HOUSE,Housecoin
1910229394087567361,BABY,Babylon
1910263123433881601,FHE,Mind Network
1911157633722867714,USD1,USD1
1911697461563203585,INIT,Initia
1912017355554246657,WCT,WalletConnect
1912334025585811458,PAWS,Paws
1912422736390479874,GM,Gomble
1913067762307653633,DARK,Dark Eclipse
1913407481406169090,BANK,Lorenzo Protocol
1914145411093843970,EPT,Balance
1914545109503115265,HYPER,Hyperlane
1914868108994379778,ZORA,Zora
1915221847068241921,SKYAI,SkyAI
1915231321680580610,DOLO,Dolomite
1916737730480513025,SIGN,Sign
1917118739349852162,MILK,MilkyWay
1917151296104366082,HAEDAL,Haedal Protocol
1917408394369236994,B2,BSquared Network
1917474233735028737,OBOL,Obol
1918986633310203905,GORK,New XAI gork
1919637775022366721,BOOP,BOOP
1919696838171488257,MYX,MYX Finance
1920305315616854017,SXT,Space and Time
1920359621409837057,SHM,Shardeum
1920673725746262017,DOOD,Doodles
1920742315503751169,JITOSOL,Jito Staked SOL
1922186675466076161,RDAC,Redacted
1922456570576367618,LAUNCHCOIN,Launch Coin on Believe
1922832334927110145,PRAI,Privasea AI
1922883411505463297,NXPC,NEXPACE
1925459813674090498,TGT,Tokyo Games Token
1925489421513490434,B,BUILDon
1925742116367228929,SOON,SOON
1926829002053746689,HUMA,Huma Finance
1926877923421806593,PPT,Pop Social
1926913883148484610,PELL,Pell Network
1927314126407294977,ELDE,Elderglade
1927335495772426242,PFVS,Puffverse
1927553001140080642,SOPH,Sophon
1927593750334361602,A,Vaulta
1927599302395912194,STOP,LETSTOP
1928372806749511681,ASRR,Assister AI
1929726239378735106,BDXN,Bondex
1930087180104597506,RWA,Allo
1930254129820811266,LA,Lagrange
1930457757651255298,WNZ,Winnerz
1930571936807800833,CUDIS,CUDIS
1931906409274114049,FLY,Fly
1931954448711127042,SKATE,Skate
1932259669863829506,HOME,HOME
1932315545674133506,RESOLV,Resolv
1932602403891212289,BOMB,Bombie
1932673885939650561,IDOL,MEET48
1933037844109598722,TAG,Tagger
1933101184412426241,SGC,SGC
1934800341161582594,SPK,Spark
1935165713083486210,BEE,DAOBASE
1935585852580036609,MAT,Matchain
1935886684003078146,LOT,League of Traders
1936950733021728770,BRIC,RedBrick
1936959912504741890,BULLA,Bulla
1937339151337738241,MGO,Mango Network
1937352392733986817,NEWT,Newton Protocol 
1937382575022948354,DMC,DeLorean
1937751087949373442,H,Humanity
1938065210657357825,SAHARA,Sahara AI
1938074358412038146,CESS,CESS Network
1938078378637017089,XO,XOCIETY
1938437721831059457,BLUM,Blum
1938472257620635649,MORE,Moonveil
1939517700409810946,USELESS,Useless Coin
1939626413661028353,NODE,NodeOps
1939877328782036994,FRAG,Fragmetric
1939898100671258625,COINX,Coinbase xStock
1939901402813116418,NVDAX,NVIDIA xStock
1939940864888745985,CRCLX,Circle xStock
1940038508219138050,AAPLX,Apple xStock
1940238898430205954,METAX,Meta xStock
1940279907367206913,HOODX,Robinhood xStock
1940599516650209282,M,MemeCore
1940608847159967746,GOOGLX,Alphabet xStock
1940642611474939906,AMZNX ,Amazon xStock
1940652650313015297,ICNT,Impossible Cloud Network Token
1941028266940854274,CROSS,CROSS
1941130055145119745,TSLAX,Tesla xStock
1942046080527892481,QQQX,Nasdaq xStock
1942050399443038209,SPYX,SP500 xStock
1942121818882076673,MSTRX,MicroStrategy xStock
1942127219329495042,DFDVX,DeFi Development Corp
1942408392807940098,MCDX,McDonald's xStock
1942858328563220481,TANSSI,Tanssi
1944614603784155137,A47,AGENDA 47
1944803565692538882,C,Chainbase
1944907752733888514,PUMP,Pump.fun
1945049630733701122,TAC,TAC
1945102949860790274,ANI,Ani Grok Companion
1945311323982671873,ES,Eclipse
1945718157612691458,ERA,Caldera
1946134076029677569,RION,Hyperion
1947183109030219777,TA,Trusta AI
1947888766519300097,EGL1,EGL1
1947937843387666433,COA,Alliance Games
1948582353462181890,ASP,Aspecta
1950036741853483009,IKA,Ika
1950039746892877826,SPON,Spheron Network
1950069971527151618,NERO,NERO Chain
1950079271279595522,TREE,Treehouse
1950435081865400322,TUNA,DeFituna
1950463842517798914,A2Z,Arena-Z
